Jahr;Bundesland;Kennzahl;Wirtschaftszweig;Stoffgruppe;Verwendung(t);VerwendungCO2(1000t);Einfuhr(t);EinfuhrCO2(1000t);Ausfuhr(t);AusfuhrCO2(100t)
2023;Saarland;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-95;Reparatur von DV-Geräten und Gebrauchsgütern;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;WZ08-96;Sonstige überwiegend persönliche Dienstleistungen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);12,85;14,83;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;Blends;23,37;46,26;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Saarland;;Insgesamt;Insgesamt;36,22;61,09;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-01;Landwirtschaft, Jagd und verbundene Tätigkeiten;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-10;Herstellung von Nahrungs- und Futtermitteln;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-11;Getränkeherstellung;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-13;Herstellung von Textilien;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-19;Kokerei und Mineralölverarbeitung;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-20;Herstellung von chemischen Erzeugnissen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-21;Herstellung von pharmazeutischen Erzeugnissen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-22;Herstellung von Gummi- und Kunststoffwaren;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-23;H.v.Glas,-waren,Keramik,Verarb. v.Steinen u.Erden;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-24;Metallerzeugung und -bearbeitung;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-25;Herstellung von Metallerzeugnissen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;FKW (Fluorkohlenwasserstoffe);73,75;598,57;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-26;H.v. DV-Geräten, elektron. u. opt. Erzeugnissen;Insgesamt;82,74;675,30;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;Blends;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-27;Herstellung von elektrischen Ausrüstungen;Insgesamt;N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);24,20;31,02;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;Blends;8,31;14,88;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;H-CKW (Teilchlorierte Kohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;FBKW (Fluorbromkohlenwasserstoffe (Halone));N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;H-BCKW (Teilhalog. Bromchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-28;Maschinenbau;Insgesamt;32,51;45,90;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;FKW (Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;H-FKW (Teilhalogenierte Fluorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;H-FCKW (Teilhalog. Fluorchlorkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;Blends;0,38;0,68;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;F-IKW (Fluoridkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
2023;Sachsen;WZ08-29;Herstellung von Kraftwagen und Kraftwagenteilen;H-BKW (Hydrogenierte Bromkohlenwasserstoffe);N/A;N/A;N/A;N/A;N/A;N/A
